platform,backend,model,parameter_class,weight_quantization,test_type,length_tokens,metric,value,unit,direction,statistic,repetitions,status,source_file,notes
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,prefill,32768,prefill_throughput,50.610,tokens/s,higher_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m32897_prefill_text_32768_r1.log,prompt evaluation; one generated token only closes the run
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,long_generation_decode,1024,process_peak_rss,946.080,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m1280_decode_text_1024_r1.mem.csv,process peak VmHWM
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,long_generation_decode,1024,attention_kv_cache,15.000,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m1280_decode_text_1024_r1.mem.csv,derived as KV incl state minus recurrent state
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,long_generation_decode,1024,recurrent_state,19.270,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m1280_decode_text_1024_r1.mem.csv,reported recurrent/state component
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,long_generation_decode,1024,total_context_state,34.270,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m1280_decode_text_1024_r1.mem.csv,source field: KV incl state
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,long_generation_decode,2048,process_peak_rss,946.100,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m2304_decode_text_2048_r1.mem.csv,process peak VmHWM
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,long_generation_decode,2048,attention_kv_cache,27.000,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m2304_decode_text_2048_r1.mem.csv,derived as KV incl state minus recurrent state
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,long_generation_decode,2048,recurrent_state,19.270,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m2304_decode_text_2048_r1.mem.csv,reported recurrent/state component
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,long_generation_decode,2048,total_context_state,46.270,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m2304_decode_text_2048_r1.mem.csv,source field: KV incl state
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,long_generation_decode,3072,process_peak_rss,946.120,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m3328_decode_text_3072_r1.mem.csv,process peak VmHWM
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,long_generation_decode,3072,attention_kv_cache,39.000,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m3328_decode_text_3072_r1.mem.csv,derived as KV incl state minus recurrent state
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,long_generation_decode,3072,recurrent_state,19.270,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m3328_decode_text_3072_r1.mem.csv,reported recurrent/state component
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,long_generation_decode,3072,total_context_state,58.270,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m3328_decode_text_3072_r1.mem.csv,source field: KV incl state
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,long_generation_decode,4096,process_peak_rss,946.230,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m4352_decode_text_4096_r1.mem.csv,process peak VmHWM
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,long_generation_decode,4096,attention_kv_cache,51.000,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m4352_decode_text_4096_r1.mem.csv,derived as KV incl state minus recurrent state
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,long_generation_decode,4096,recurrent_state,19.270,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m4352_decode_text_4096_r1.mem.csv,reported recurrent/state component
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,long_generation_decode,4096,total_context_state,70.270,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m4352_decode_text_4096_r1.mem.csv,source field: KV incl state
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,long_generation_decode,8192,process_peak_rss,946.040,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m8448_decode_text_8192_r1.mem.csv,process peak VmHWM
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,long_generation_decode,8192,attention_kv_cache,99.000,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m8448_decode_text_8192_r1.mem.csv,derived as KV incl state minus recurrent state
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,long_generation_decode,8192,recurrent_state,19.270,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m8448_decode_text_8192_r1.mem.csv,reported recurrent/state component
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,long_generation_decode,8192,total_context_state,118.270,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m8448_decode_text_8192_r1.mem.csv,source field: KV incl state
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,long_generation_decode,16384,process_peak_rss,998.290,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m16640_decode_text_16384_r1.mem.csv,process peak VmHWM
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,long_generation_decode,16384,attention_kv_cache,195.000,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m16640_decode_text_16384_r1.mem.csv,derived as KV incl state minus recurrent state
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,long_generation_decode,16384,recurrent_state,19.270,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m16640_decode_text_16384_r1.mem.csv,reported recurrent/state component
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,long_generation_decode,16384,total_context_state,214.270,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m16640_decode_text_16384_r1.mem.csv,source field: KV incl state
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,long_generation_decode,32768,process_peak_rss,1192.350,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m33024_decode_text_32768_r1.mem.csv,process peak VmHWM
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,long_generation_decode,32768,attention_kv_cache,387.000,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m33024_decode_text_32768_r1.mem.csv,derived as KV incl state minus recurrent state
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,long_generation_decode,32768,recurrent_state,19.270,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m33024_decode_text_32768_r1.mem.csv,reported recurrent/state component
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,long_generation_decode,32768,total_context_state,406.270,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m33024_decode_text_32768_r1.mem.csv,source field: KV incl state
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,prefill,1024,process_peak_rss,945.750,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m1153_prefill_text_1024_r1.mem.csv,process peak VmHWM
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,prefill,1024,attention_kv_cache,15.000,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m1153_prefill_text_1024_r1.mem.csv,derived as KV incl state minus recurrent state
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,prefill,1024,recurrent_state,19.270,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m1153_prefill_text_1024_r1.mem.csv,reported recurrent/state component
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,prefill,1024,total_context_state,34.270,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m1153_prefill_text_1024_r1.mem.csv,source field: KV incl state
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,prefill,2048,process_peak_rss,946.000,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m2177_prefill_text_2048_r1.mem.csv,process peak VmHWM
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,prefill,2048,attention_kv_cache,27.000,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m2177_prefill_text_2048_r1.mem.csv,derived as KV incl state minus recurrent state
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,prefill,2048,recurrent_state,19.270,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m2177_prefill_text_2048_r1.mem.csv,reported recurrent/state component
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,prefill,2048,total_context_state,46.270,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m2177_prefill_text_2048_r1.mem.csv,source field: KV incl state
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,prefill,3072,process_peak_rss,945.890,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m3201_prefill_text_3072_r1.mem.csv,process peak VmHWM
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,prefill,3072,attention_kv_cache,39.000,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m3201_prefill_text_3072_r1.mem.csv,derived as KV incl state minus recurrent state
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,prefill,3072,recurrent_state,19.270,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m3201_prefill_text_3072_r1.mem.csv,reported recurrent/state component
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,prefill,3072,total_context_state,58.270,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m3201_prefill_text_3072_r1.mem.csv,source field: KV incl state
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,prefill,4096,process_peak_rss,946.970,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m4225_prefill_text_4096_r1.mem.csv,process peak VmHWM
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,prefill,4096,attention_kv_cache,51.000,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m4225_prefill_text_4096_r1.mem.csv,derived as KV incl state minus recurrent state
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,prefill,4096,recurrent_state,19.270,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m4225_prefill_text_4096_r1.mem.csv,reported recurrent/state component
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,prefill,4096,total_context_state,70.270,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m4225_prefill_text_4096_r1.mem.csv,source field: KV incl state
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,prefill,8192,process_peak_rss,1102.840,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m8321_prefill_text_8192_r1.mem.csv,process peak VmHWM
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,prefill,8192,attention_kv_cache,99.000,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m8321_prefill_text_8192_r1.mem.csv,derived as KV incl state minus recurrent state
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,prefill,8192,recurrent_state,19.270,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m8321_prefill_text_8192_r1.mem.csv,reported recurrent/state component
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,prefill,8192,total_context_state,118.270,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m8321_prefill_text_8192_r1.mem.csv,source field: KV incl state
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,prefill,16384,process_peak_rss,1407.950,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m16513_prefill_text_16384_r1.mem.csv,process peak VmHWM
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,prefill,16384,attention_kv_cache,195.000,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m16513_prefill_text_16384_r1.mem.csv,derived as KV incl state minus recurrent state
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,prefill,16384,recurrent_state,19.270,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m16513_prefill_text_16384_r1.mem.csv,reported recurrent/state component
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,prefill,16384,total_context_state,214.270,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m16513_prefill_text_16384_r1.mem.csv,source field: KV incl state
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,prefill,32768,process_peak_rss,2018.270,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m32897_prefill_text_32768_r1.mem.csv,process peak VmHWM
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,prefill,32768,attention_kv_cache,387.000,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m32897_prefill_text_32768_r1.mem.csv,derived as KV incl state minus recurrent state
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,prefill,32768,recurrent_state,19.270,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m32897_prefill_text_32768_r1.mem.csv,reported recurrent/state component
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,prefill,32768,total_context_state,406.270,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m32897_prefill_text_32768_r1.mem.csv,source field: KV incl state
